player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-002GIY,DFL-CLU-00000H,Away,Unknown,3,True,J03WQQ_Home_154
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Midfielder,4,False,J03WQQ_Home_154
DFL-OBJ-002GNL,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_155
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WQQ_Home_156
DFL-OBJ-002GNL,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_156
DFL-OBJ-0026V5,DFL-CLU-00000H,Away,Unknown,1,False,J03WQQ_Home_158
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,1,False,J03WQQ_Home_159
DFL-OBJ-002FZR,DFL-CLU-00000H,Away,Forward,3,False,J03WQQ_Home_159
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_163
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_166
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,1,True,J03WQQ_Home_171
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Unknown,2,False,J03WQQ_Home_171
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,False,J03WQQ_Home_174
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,1,True,J03WQQ_Home_176
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,2,True,J03WQQ_Home_179
DFL-OBJ-J01PRP,DFL-CLU-00000H,Away,Defender,3,False,J03WQQ_Home_179
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,True,J03WQQ_Home_180
DFL-OBJ-J0157X,DFL-CLU-00000H,Away,Unknown,1,True,J03WQQ_Home_184
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_185
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_186
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_191
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_193
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,2,False,J03WQQ_Home_193
DFL-OBJ-0026V5,DFL-CLU-00000H,Away,Unknown,2,False,J03WQQ_Home_193
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,2,False,J03WQQ_Home_194
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_196
DFL-OBJ-J01PRP,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_197
DFL-OBJ-002GNL,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_2
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,True,J03WQQ_Home_200
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_208
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,1,False,J03WQQ_Home_208
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_208
DFL-OBJ-J014L2,DFL-CLU-00000H,Away,Unknown,1,False,J03WQQ_Home_208
DFL-OBJ-J01PRP,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_21
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,1,False,J03WQQ_Home_210
DFL-OBJ-0028LZ,DFL-CLU-00000H,Away,Goalkeeper,1,False,J03WQQ_Home_211
DFL-OBJ-002GN4,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_211
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_213
DFL-OBJ-002FZR,DFL-CLU-00000H,Away,Forward,2,False,J03WQQ_Home_213
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,1,True,J03WQQ_Home_215
DFL-OBJ-002GN4,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_217
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Unknown,0,False,J03WQQ_Home_224
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,0,False,J03WQQ_Home_224
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Unknown,1,True,J03WQQ_Home_224
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,2,False,J03WQQ_Home_224
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Midfielder,2,False,J03WQQ_Home_224
DFL-OBJ-002GIY,DFL-CLU-00000H,Away,Unknown,4,False,J03WQQ_Home_224
DFL-OBJ-J01L1F,DFL-CLU-00000P,Home,Forward,5,True,J03WQQ_Home_224
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_226
DFL-OBJ-J0157X,DFL-CLU-00000H,Away,Unknown,1,False,J03WQQ_Home_226
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_228
DFL-OBJ-J01L1F,DFL-CLU-00000P,Home,Forward,1,False,J03WQQ_Home_230
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_232
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,True,J03WQQ_Home_232
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,3,True,J03WQQ_Home_232
DFL-OBJ-002FZR,DFL-CLU-00000H,Away,Forward,4,False,J03WQQ_Home_232
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_233
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,2,False,J03WQQ_Home_233
DFL-OBJ-0027W9,DFL-CLU-00000H,Away,Defender,3,False,J03WQQ_Home_233
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,4,False,J03WQQ_Home_233
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,4,False,J03WQQ_Home_233
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,4,False,J03WQQ_Home_233
DFL-OBJ-002GNL,DFL-CLU-00000H,Away,Defender,4,False,J03WQQ_Home_233
DFL-OBJ-J014L2,DFL-CLU-00000H,Away,Unknown,4,False,J03WQQ_Home_233
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,5,True,J03WQQ_Home_233
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_236
DFL-OBJ-002GNL,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_236
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,1,True,J03WQQ_Home_236
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,False,J03WQQ_Home_236
DFL-OBJ-002FZR,DFL-CLU-00000H,Away,Forward,2,False,J03WQQ_Home_236
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_239
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,1,False,J03WQQ_Home_239
DFL-OBJ-002FZR,DFL-CLU-00000H,Away,Forward,1,False,J03WQQ_Home_239
DFL-OBJ-0026V5,DFL-CLU-00000H,Away,Unknown,2,True,J03WQQ_Home_239
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,4,False,J03WQQ_Home_239
DFL-OBJ-J01HCH,DFL-CLU-00000H,Away,Midfielder,5,True,J03WQQ_Home_239
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_240
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_240
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_240
DFL-OBJ-002GN4,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_240
DFL-OBJ-J01HCH,DFL-CLU-00000H,Away,Midfielder,1,False,J03WQQ_Home_240
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,2,False,J03WQQ_Home_240
DFL-OBJ-0028HW,DFL-CLU-00000H,Away,Forward,2,False,J03WQQ_Home_240
DFL-OBJ-002FZR,DFL-CLU-00000H,Away,Forward,2,False,J03WQQ_Home_240
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,2,True,J03WQQ_Home_240
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,1,False,J03WQQ_Home_246
DFL-OBJ-J01HCH,DFL-CLU-00000H,Away,Midfielder,3,False,J03WQQ_Home_246
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_249
DFL-OBJ-0028HW,DFL-CLU-00000H,Away,Forward,1,False,J03WQQ_Home_249
DFL-OBJ-002GNL,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_249
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,2,False,J03WQQ_Home_249
DFL-OBJ-0026V5,DFL-CLU-00000H,Away,Unknown,3,False,J03WQQ_Home_249
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,1,True,J03WQQ_Home_251
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,1,True,J03WQQ_Home_256
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_258
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_259
DFL-OBJ-0027W9,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_261
DFL-OBJ-0026V5,DFL-CLU-00000H,Away,Unknown,1,True,J03WQQ_Home_268
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_275
DFL-OBJ-002GNL,DFL-CLU-00000H,Away,Defender,1,False,J03WQQ_Home_275
DFL-OBJ-J014L2,DFL-CLU-00000H,Away,Unknown,1,False,J03WQQ_Home_275
DFL-OBJ-J01L1F,DFL-CLU-00000P,Home,Forward,1,False,J03WQQ_Home_275
DFL-OBJ-002GN4,DFL-CLU-00000H,Away,Defender,2,False,J03WQQ_Home_275
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_278
DFL-OBJ-00005H,DFL-CLU-00000P,Home,Midfielder,0,True,J03WQQ_Home_280
DFL-OBJ-002GMV,DFL-CLU-00000H,Away,Midfielder,0,False,J03WQQ_Home_280
DFL-OBJ-002GN4,DFL-CLU-00000H,Away,Defender,2,False,J03WQQ_Home_280
DFL-OBJ-002GNL,DFL-CLU-00000H,Away,Defender,2,False,J03WQQ_Home_280
DFL-OBJ-J01L1F,DFL-CLU-00000P,Home,Forward,2,False,J03WQQ_Home_280
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Midfielder,3,True,J03WQQ_Home_280
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_282
DFL-OBJ-0027W9,DFL-CLU-00000H,Away,Defender,1,True,J03WQQ_Home_282
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_289
DFL-OBJ-J0157X,DFL-CLU-00000H,Away,Unknown,1,False,J03WQQ_Home_29
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Midfielder,1,False,J03WQQ_Home_293
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,1,True,J03WQQ_Home_296
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Midfielder,2,True,J03WQQ_Home_296
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_299
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_299
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,1,False,J03WQQ_Home_299
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,1,False,J03WQQ_Home_299
DFL-OBJ-J01HCH,DFL-CLU-00000H,Away,Midfielder,1,False,J03WQQ_Home_299
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_302
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,False,J03WQQ_Home_302
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,3,False,J03WQQ_Home_302
DFL-OBJ-0027AY,DFL-CLU-00000H,Away,Midfielder,4,False,J03WQQ_Home_302
DFL-OBJ-0028HW,DFL-CLU-00000H,Away,Forward,5,False,J03WQQ_Home_302
DFL-OBJ-002GNL,DFL-CLU-00000H,Away,Defender,6,False,J03WQQ_Home_302
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_303
DFL-OBJ-0028HW,DFL-CLU-00000H,Away,Forward,1,False,J03WQQ_Home_305
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_305
DFL-OBJ-002GNL,DFL-CLU-00000H,Away,Defender,2,False,J03WQQ_Home_305
DFL-OBJ-002GNL,DFL-CLU-00000H,Away,Defender,2,False,J03WQQ_Home_308
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_310
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,2,False,J03WQQ_Home_310
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Midfielder,2,False,J03WQQ_Home_310
DFL-OBJ-0027AY,DFL-CLU-00000H,Away,Midfielder,3,False,J03WQQ_Home_310
DFL-OBJ-002GN4,DFL-CLU-00000H,Away,Defender,5,False,J03WQQ_Home_310
DFL-OBJ-J01HCH,DFL-CLU-00000H,Away,Midfielder,6,False,J03WQQ_Home_310
DFL-OBJ-J01L1F,DFL-CLU-00000P,Home,Forward,6,False,J03WQQ_Home_310
DFL-OBJ-J01L1F,DFL-CLU-00000P,Home,Forward,2,True,J03WQQ_Home_316
DFL-OBJ-J0157X,DFL-CLU-00000H,Away,Unknown,1,True,J03WQQ_Home_32
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,False,J03WQQ_Home_33
DFL-OBJ-002GIY,DFL-CLU-00000H,Away,Unknown,2,False,J03WQQ_Home_33
DFL-OBJ-J01PRP,DFL-CLU-00000H,Away,Defender,2,False,J03WQQ_Home_33
DFL-OBJ-002GN4,DFL-CLU-00000H,Away,Defender,3,True,J03WQQ_Home_33
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Midfielder,4,True,J03WQQ_Home_33
DFL-OBJ-002GN4,DFL-CLU-00000H,Away,Defender,1,True,J03WQQ_Home_36
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,1,False,J03WQQ_Home_37
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_43
DFL-OBJ-0027QN,DFL-CLU-00000H,Away,Unknown,1,False,J03WQQ_Home_45
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,1,False,J03WQQ_Home_48
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,1,True,J03WQQ_Home_48
DFL-OBJ-002GIY,DFL-CLU-00000H,Away,Unknown,1,False,J03WQQ_Home_48
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_49
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_5
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,2,True,J03WQQ_Home_5
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,1,True,J03WQQ_Home_51
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_54
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Unknown,3,False,J03WQQ_Home_54
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_56
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_56
DFL-OBJ-002FZR,DFL-CLU-00000H,Away,Forward,3,False,J03WQQ_Home_56
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Unknown,1,True,J03WQQ_Home_57
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,True,J03WQQ_Home_59
DFL-OBJ-002GN4,DFL-CLU-00000H,Away,Defender,2,False,J03WQQ_Home_59
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_60
DFL-OBJ-0026V5,DFL-CLU-00000H,Away,Unknown,1,False,J03WQQ_Home_64
DFL-OBJ-0028LZ,DFL-CLU-00000H,Away,Goalkeeper,1,False,J03WQQ_Home_64
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,1,False,J03WQQ_Home_66
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Unknown,1,True,J03WQQ_Home_66
DFL-OBJ-J01PRP,DFL-CLU-00000H,Away,Defender,2,False,J03WQQ_Home_66
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WQQ_Home_69
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Unknown,1,True,J03WQQ_Home_72
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,1,False,J03WQQ_Home_76
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,2,False,J03WQQ_Home_76
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Unknown,1,True,J03WQQ_Home_83
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Unknown,0,False,J03WQQ_Home_86
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_86
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,3,False,J03WQQ_Home_86
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,3,False,J03WQQ_Home_86
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,4,False,J03WQQ_Home_86
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,5,True,J03WQQ_Home_86
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Unknown,6,True,J03WQQ_Home_86
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,7,True,J03WQQ_Home_86
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,8,True,J03WQQ_Home_86
DFL-OBJ-0002EL,DFL-CLU-00000H,Away,Midfielder,1,False,J03WQQ_Home_89
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Unknown,1,True,J03WQQ_Home_92
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,2,False,J03WQQ_Home_92
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,True,J03WQQ_Home_97
DFL-OBJ-J0157X,DFL-CLU-00000H,Away,Unknown,2,False,J03WQQ_Home_97
